stcode,ntcode,size,name,reachable,errors,errorlist,time1,time2,time3
1110111,1490277,1024,1110111-1490277-True-False-1612182839.407459,True,False,[],0.001337767,0.004327774,2.955273867
1101111,4701116,1024,1101111-4701116-True-False-1612182839.509381,True,False,[],0.000600815,0.002902031,0.080795050
0110001,0770001,1024,0110001-0770001-True-False-1612182839.9146292,True,False,[],0.059768200,0.291141272,14.417792797
0101100,0101100,1024,0101100-0101100-False-False-1612182840.372272,False,False,[],0.118088961,0.282716990,-1
0101010,0201040,1024,0101010-0201040-True-False-1612182845.048773,True,False,[],1.148785114,3.249422073,0.155115843
1010010,1070050,1024,1010010-1070050-True-True-1612182846.829965,True,True,['Reachability believed but took longer than 30'],0.042903900,0.252539158,30.160958290
1010001,1010001,1024,1010001-1010001-False-False-1612182847.034388,False,False,[],0.045224905,0.109997034,-1
0000001,0000008,1024,0000001-0000008-False-False-1612182847.0476391,False,False,[],0.000137329,0.000488997,-1
1100000,3100000,1024,1100000-3100000-True-False-1612182847.05232,True,False,[],0.000156879,0.001130104,0.001170874
0111110,0161110,1024,0111110-0161110-True-True-1612182853.6832268,True,True,['Reachability believed but took longer than 30'],1.467957020,4.958719015,30.139325857
1010000,1090000,1024,1010000-1090000-False-False-1612182854.951723,False,False,[],3.925822973,3.792833090,-1
0010111,0080131,1024,0010111-0080131-True-True-1612182857.6790478,True,True,['Reachability believed but took longer than 30'],16.279621124,52.542987108,30.157578945
1010011,1080041,1024,1010011-1080041-True-True-1612182867.583041,True,True,['Reachability believed but took longer than 30'],0.051166058,0.303344965,30.137895823
1011111,8047113,1024,1011111-8047113-True-False-1612182868.864882,True,False,[],0.070746899,0.460721016,28.759791136
1001110,9001710,1024,1001110-9001710-True-False-1612182870.094141,True,False,[],0.403229952,1.890561104,0.078974962
1001101,6001901,1024,1001101-6001901-True-False-1612182870.274362,True,False,[],0.002516985,0.019004107,0.082454920
1001011,7001011,1024,1001011-7001011-True-False-1612182871.14183,True,False,[],0.164317131,0.552393913,0.116059065
0001110,0009920,1024,0001110-0009920-True-True-1612182872.41975,True,True,['Reachability believed but took longer than 30'],7.984329939,28.733343124,30.151630640
0101001,0108005,1024,0101001-0108005-True-True-1612182882.38308,True,True,['Reachability believed but took longer than 30'],1.676430941,5.334662914,30.104476929
0100110,0400130,1024,0100110-0400130-True-False-1612182882.7336829,True,False,[],0.032760143,0.126751900,0.038239002
0100101,0100101,1024,0100101-0100101-False-False-1612182882.9257631,False,False,[],0.042119026,0.035229921,-1
0101011,0308011,1024,0101011-0308011-True-True-1612182882.836127,True,True,['Reachability believed but took longer than 30'],7.490520954,24.432780981,30.110601187
0100011,0700011,1024,0100011-0700011-True-False-1612182883.4322429,True,False,[],0.177343130,0.249428988,0.049466133
0011100,0011100,1024,0011100-0011100-False-False-1612182883.45969,False,False,[],0.000219107,0.001896858,-1
0100111,0500358,1024,0100111-0500358-True-False-1612182884.2518961,True,False,[],0.155985117,0.746360779,0.011590004
1000111,1000184,1024,1000111-1000184-True-False-1612182884.854968,True,False,[],3.634056091,9.770365000,0.070636034
1001000,3001000,1024,1001000-3001000-True-True-1612182885.238977,True,True,['Reachability believed but took longer than 30'],0.003420830,0.014866829,30.071860075
1000100,1000900,1024,1000100-1000900-True-False-1612182885.511756,True,False,[],0.018587112,0.136605978,0.103128910
